"LEAID","YEAR","FIPST","URBANICITY","OPERATIONAL_SCHOOLS","TREATED","V33","A09","C10","C25","A09_PUPIL","C10_PUPIL","C25_PUPIL","ALL_PUPIL","TOTFRL_PCT","BL_PCT","WH_PCT","HI_PCT","CHARTER_PCT","TITLEI_PCT"
604230,10,"06","TOWN",7,18,2739,139000,73000,846000,54.9155888574551,28.8405610546347,334.234447290698,417.990597202789,0.702446148229281,0.0171595472800292,0.621394669587441,0.293172690763052,0,0.492880613362541
604260,10,"06","URBAN",4,18,1705,70000,70000,792000,44.4269535291456,44.4269535291456,502.659245644048,591.51315270234,0.832844574780059,0.0252199413489736,0.609970674486804,0.318475073313783,0,1
604950,10,"06","RURAL",4,18,185,8000,6000,72000,46.7941039488453,35.095577961634,421.146935539608,503.036617450087,0.778378378378378,0,0.383783783783784,0.12972972972973,0,0
605220,10,"06","RURAL",4,18,207,8000,8000,105000,41.8208175388231,41.8208175388231,548.898230197053,632.5398652747,0.790816326530612,0,0.695652173913043,0.144927536231884,0,1
605240,10,"06","RURAL",6,14,1636,119000,27000,269000,78.7112009805799,17.8588439199635,177.927000535933,274.497045436476,0.349693251533742,0.00550122249388753,0.882640586797066,0.0721271393643032,0.102453987730061,0.276687116564417
605700,10,"06","RURAL",6,18,561,42000,23000,262000,81.0138564355009,44.3647309051552,505.372152050029,630.750739390686,0.757575757575758,0.0142602495543672,0.288770053475936,0.670231729055259,0.156862745098039,0.404634581105169
605820,10,"06","TOWN",3,18,1875,17000,28000,311000,9.8111637946079,16.1595638970012,179.486584713121,205.45731240473,0.622933333333333,0.0122666666666667,0.106133333333333,0.8544,0,0.8832
606360,10,"06","URBAN",7,18,5296,299000,183000,2262000,61.0936522830999,37.3917671164123,462.186760750408,560.672180149921,0.729336107433327,0.0538141993957704,0.101019637462236,0.631042296072508,0,1
606810,10,"06","URBAN",30,16,16065,1552000,388000,4855000,104.540329332341,26.1350823330852,327.025321461672,457.700733127099,0.599526066350711,0.0696545284780579,0.471148459383753,0.358667911609088,0.0309304065851833,0.543527064105762
606870,10,"06","RURAL",13,16,3374,355000,70000,792000,113.856060197111,22.4504907430923,254.011266693273,390.317817633477,0.458049214349244,0.0145228215767635,0.799940723177238,0.126259632483699,0,0.171064334420397
606900,10,"06","URBAN",13,14,9269,0,239000,2840000,0,27.9021645552135,331.557101827642,359.459266382856,0.778724781529831,0.00021577300679685,0.00474700614953069,0.98975078217715,0,1
607970,10,"06","URBAN",19,18,14817,1118000,415000,4910000,81.6496635599284,30.3082382624063,358.586626188952,470.544528011287,0.625497739083485,0.107646622123237,0.203414996288048,0.510224741850577,0,0.824390902341905
608070,10,"06","URBAN",9,18,4540,321000,105000,1276000,76.5106790474168,25.0268576323326,304.135907989108,405.673444668857,0.570609002647838,0.0341409691629956,0.15704845814978,0.5284140969163,0,0.288614298323036
608250,10,"06","RURAL",2,18,700,42000,32000,322000,64.9268192290228,49.4680527459222,497.772280755842,612.167152730787,0.832857142857143,0,0.361428571428571,0.635714285714286,0,0.691428571428571
608370,10,"06","URBAN",29,18,13060,0,219000,2638000,0,18.1457036895814,218.577015219707,236.722718909288,0.423672905799325,0.0378254211332312,0.645022970903522,0.201378254211332,0.0902884320343664,0.299861920834612
609070,10,"06","RURAL",23,18,18464,927000,849000,9899000,54.3283880572142,49.7570673792609,580.14747937256,684.232934809034,0.902424504816539,0.002328856152513,0.0146230502599653,0.968966637781629,0.00368005195367464,0.995562290291157
609120,10,"06","TOWN",11,18,4299,93000,128000,1537000,23.4092974656863,32.2192481248156,386.882690373762,442.511235964264,0.758548499651082,0.0109327750639684,0.13375203535706,0.820423354268434,0,0.97859967434287
609390,10,"06","URBAN",27,18,23382,1201000,785000,8755000,55.5820074516412,36.3296218564016,405.179413188275,497.091042496318,0.750256849315069,0.0632965529039432,0.0851937387734154,0.808741767171328,0,0.345034246575342
609620,10,"06","URBAN",40,18,24224,0,724000,10171000,0,32.3419041183761,454.350147497242,486.692051615617,0.836856010568032,0.165579590488771,0.00218791281373844,0.780135402906209,0,1
609690,10,"06","TOWN",10,15,3381,61000,103000,1181000,19.5234939020526,32.9658995395315,377.987644234822,430.477037676406,0.780834072759539,0.0369713102632357,0.0999704229517894,0.84472049689441,0.0390417036379769,0.957704821058858
609780,10,"06","TOWN",6,18,1933,69000,79000,989000,38.6269229763975,44.2250277555855,553.652562661697,636.504513393678,0.843248836006208,0.0041386445938955,0.387480600103466,0.566476978789446,0,0.998448008277289
610350,10,"06","TOWN",11,18,4178,51000,213000,2481000,13.2091422557849,55.1675941271018,642.585920325537,710.962656708425,0.992819530876017,0.00143609382479655,0.037099090473911,0.917903303015797,0,1
610770,10,"06","TOWN",12,17,3716,188000,94000,1243000,54.7463312480099,27.373165624005,361.966434794023,444.085931666039,0.638858988159311,0.00645855758880517,0.572658772874058,0.18756727664155,0,1
610860,10,"06","RURAL",5,18,4408,179000,134000,1540000,43.9424555429336,32.8954695125872,378.052410816301,454.890335871822,0.618421052631579,0.00725952813067151,0.0233666061705989,0.850499092558984,0,1
610890,10,"06","URBAN",13,18,7636,69000,367000,3851000,9.77813542605766,52.0083434980168,545.733326460116,607.519805384191,0.844944997380828,0.00471451021477213,0.0132268203247774,0.861183865898376,0.152566788894709,1
611040,10,"06","URBAN",8,18,1535,118000,28000,342000,83.185284137076,19.738880981679,241.096331990508,344.020497109263,0.430899608865711,0.00390879478827362,0.534201954397394,0.408469055374593,0.264667535853977,0.501303780964798
611110,10,"06","URBAN",34,17,29123,2108000,690000,7770000,78.3262569874785,25.6381011960912,288.707313469026,392.671671652598,0.596173662155664,0.0207052844830546,0.243106822786114,0.692854444940425,0.069657209589888,0.43412104142337
611670,10,"06","RURAL",2,14,144,2000,7000,86000,15.0293563030145,52.6027470605509,646.262321029626,713.894424393194,0.784722222222222,0,0.6875,0.180555555555556,0,0.972222222222222
611700,10,"06","RURAL",2,14,93,10000,3000,38000,116.356306862048,34.9068920586144,442.153966075783,593.417164996445,0.655913978494624,0.010752688172043,0.731182795698925,0.150537634408602,0,0.989247311827957
611760,10,"06","TOWN",4,16,1998,19000,84000,1192000,10.2903700813433,45.494267728044,645.585322997958,701.369960807347,0.950950950950951,0.0025025025025025,0.00600600600600601,0.968468468468468,0,1
611850,10,"06","URBAN",13,14,8875,949000,195000,2177000,115.709955771536,23.7760183092196,265.437906970108,404.923881050863,0.495098591549296,0.0105915492957746,0.16169014084507,0.787042253521127,0,0.38287323943662
611910,10,"06","URBAN",5,18,3370,84000,126000,1436000,26.9725658518196,40.4588487777294,461.102435276344,528.533849905893,0.853412462908012,0.234718100890208,0.123738872403561,0.602373887240356,0,0.99673590504451
611940,10,"06","RURAL",2,18,1085,202000,50000,555000,201.46263416686,49.8669886551635,553.523574072315,804.853196894338,0.83778801843318,0.023963133640553,0.157603686635945,0.794470046082949,0,0
612030,10,"06","URBAN",14,18,5828,193000,213000,2200000,35.8352668474074,39.5487660025791,408.484907068892,483.86893991888,0.798558682223747,0.0178448867536033,0.0518188057652711,0.909574468085106,0.0883665065202471,0.930336307481126
612330,10,"06","URBAN",66,18,62455,4480000,1354000,14687000,77.6217943975722,23.4598012531948,254.471271052934,355.5528667037,0.421965224944106,0.162661116003523,0.240877431750861,0.253878792730766,0.00966688649048592,0.158948705988323
612810,10,"06","URBAN",9,18,3523,166000,108000,1427000,50.9880404580272,33.1729419847406,438.312853816897,522.473836259665,0.664771111742963,0.0346295770650014,0.646040306556912,0.156116945784842,0,1
613500,10,"06","URBAN",10,18,5860,479000,134000,1609000,88.4526348427245,24.7445784319939,297.119602217002,410.31681549172,0.573890784982935,0.0465870307167236,0.392832764505119,0.513481228668942,0,0.930034129692833
613530,10,"06","URBAN",3,18,2976,285000,54000,603000,103.629835799012,19.6351267829706,219.258915743172,342.523878325155,0.482178883658373,0.019489247311828,0.361895161290323,0.546370967741935,0,0.971418964357767
613890,10,"06","URBAN",35,16,18893,1491000,249000,3050000,85.398372828096,14.261700090004,174.691507126555,274.351580044655,0.310869565217391,0.0780183136611443,0.590747896046155,0.16593447308527,0.00715800636267232,0.166914103923648
613920,10,"06","URBAN",46,18,40841,2355000,1393000,14945000,62.3975332322702,36.9086045828248,395.979250172517,495.285387987613,0.79078431372549,0.0679709115839475,0.056560808990965,0.843759947111971,0,0.746740196078431
614190,10,"06","TOWN",4,18,1096,59000,13000,136000,58.2524685905162,12.8352896894358,134.27687675102,205.364635030973,0.438868613138686,0.0118613138686131,0.74543795620438,0.148722627737226,0,0
614250,10,"06","TOWN",8,15,2431,205000,79000,970000,91.2518712597675,35.1653552659592,431.777146936461,558.194373462188,0.755244755244755,0.00946112710818593,0.104072398190045,0.784450843274373,0,0.501851090086384
614550,10,"06","URBAN",106,14,74833,1040000,2643000,32103000,15.0387957180619,38.2187856565747,464.221595131676,517.479176506313,0.807874268302462,0.101733192575468,0.132254486656956,0.622278941108869,0.0436612942025499,0.54509127843263
614790,10,"06","TOWN",6,16,3972,279000,102000,1203000,76.0094938104119,27.7884170919786,327.739860408335,431.537771310725,0.586797682035777,0.0229103726082578,0.372608257804632,0.54833836858006,0,0.755102040816326
614820,10,"06","TOWN",3,18,2270,279000,50000,619000,132.999871988967,23.8351025069834,295.078569036455,451.913543532405,0.485865724381625,0.0127753303964758,0.454625550660793,0.468722466960352,0,0
614880,10,"06","URBAN",68,18,48659,2871000,1316000,16636000,63.8473519823413,29.2661494980011,369.96326979388,463.076771274223,0.690471294620826,0.0087137014735198,0.112743788405023,0.533673112887647,0,0.886000987004442
615240,10,"06","URBAN",33,18,26371,2422000,495000,6116000,99.3849027168059,20.3119433711061,250.965344763,370.662190850912,0.447183499829073,0.0125137461605552,0.557771794774563,0.226536725948959,0,0.644585406616781
616050,10,"06","URBAN",12,18,8190,295000,361000,3784000,38.9772317308949,47.6975615418747,499.965575829513,586.640369102282,0.882417582417582,0.0864468864468864,0.0874236874236874,0.785225885225885,0,0.998046398046398
616230,10,"06","URBAN",20,17,24224,2811000,375000,4037000,125.570569719275,16.7516768568937,180.337385256746,322.659631832915,0.283805096704574,0.0756274768824306,0.493766512549538,0.319724240422721,0.194820287208434,0.256453888935005
616323,10,"06","RURAL",5,18,1751,69000,58000,656000,42.6418287340813,35.8438560373437,405.406371732714,483.892056504139,0.772701313535123,0.00228440890919475,0.223872073101085,0.744146202170188,0,0.693318103940605
616470,10,"06","URBAN",12,18,5686,317000,194000,2257000,60.3288829159346,36.920515096818,429.534033884115,526.783431896868,0.793176222300387,0.0728104115371087,0.206999648258881,0.687302145620823,0,0.995779106577559
616570,10,"06","RURAL",3,18,489,28000,19000,241000,61.9615180099741,42.0453157924824,533.311637157277,637.318470959734,0.760736196319018,0.0122699386503067,0.748466257668712,0.102249488752556,0,1
616920,10,"06","URBAN",28,18,22294,1196000,737000,8436000,58.0518493749524,35.7727533355685,409.469399102925,503.294001813448,0.727256382596188,0.0719476092222123,0.372880595675967,0.490445859872611,0.0169003955411722,0.958513124775261
617220,10,"06","RURAL",6,18,2253,211000,70000,667000,101.343089638436,33.6209302118035,320.359435018185,455.323454868424,0.563249001331558,0.00887705281846427,0.610741233910342,0.352862849533955,0,0.680426098535286
617340,10,"06","TOWN",10,14,5572,391000,149000,1715000,75.9343931519141,28.9366357535427,333.062619579368,437.933648484824,0.631550610193826,0.00574300071787509,0.18862167982771,0.740308686288586,0,0.98151471643934
617430,10,"06","TOWN",5,18,1644,0,71000,809000,0,46.7336188692277,532.499967115567,579.233585984794,0.990875912408759,0.00425790754257908,0.123479318734793,0.858272506082725,0,1
619260,10,"06","URBAN",25,18,20088,1492000,541000,6517000,80.372041591748,29.1429453760963,351.062061027763,460.577047995607,0.706861328416961,0.026931501393867,0.139237355635205,0.807646356033453,0,0.614430215755643
619440,10,"06","RURAL",7,18,2755,0,91000,1075000,0,35.7431370226321,422.240354937686,457.983491960319,0.855172413793103,0.0631578947368421,0.161887477313975,0.748094373865699,0,0.997459165154265
619540,10,"06","URBAN",24,18,37452,2335000,739000,8225000,67.4659666149419,21.3521838665705,237.647783900599,326.46593438211,0.524564776246929,0.0700897148349888,0.275365801559329,0.596523550144185,0.0114546619673182,0
619590,10,"06","RURAL",4,16,792,49000,28000,338000,66.9489508043375,38.2565433167643,461.811130038083,567.016624159186,0.670454545454545,0.00757575757575758,0.856060606060606,0.103535353535354,0,0.560606060606061
619700,10,"06","TOWN",20,15,9765,640000,360000,3823000,70.9219394206769,39.8935909241308,423.6477725082,534.463302853008,0.683563748079877,0.00348182283666155,0.118484383000512,0.844751664106503,0.00624679979518689,0.959037378392217
619950,10,"06","RURAL",9,16,1033,10000,43000,462000,10.4754467939695,45.0444212140688,483.96564188139,539.485509889428,0.718296224588577,0.00484027105517909,0.117134559535334,0.0513068731848984,0,0.749273959341723
620070,10,"06","TOWN",10,16,3091,95000,96000,1178000,33.2581032392816,33.6081885365372,412.400480167092,479.266771942912,0.738511326860841,0.0401164671627305,0.539954707214494,0.304432222581689,0,0.984466019417476
620760,10,"06","RURAL",2,18,325,12000,22000,234000,39.9549656793987,73.2507704122309,779.121830748274,892.327566839905,0.935384615384615,0.0676923076923077,0.0861538461538462,0.8,0,0.981538461538462
620790,10,"06","URBAN",14,17,5105,494000,80000,944000,104.713838390915,16.9577066220105,200.100938139724,321.77248315265,0.440893942364242,0.0191968658178257,0.6307541625857,0.269147894221352,0.174475593020976,0.0768476769260929
621060,10,"06","TOWN",4,18,987,69000,7000,81000,75.6492827896416,7.67456492068828,88.8056797965358,172.129527506865,0.229989868287741,0.0202634245187437,0.803444782168186,0.106382978723404,0.0557244174265451,0.944275582573455
621450,10,"06","TOWN",4,18,3296,95000,205000,2075000,31.1895622307705,67.3037921821889,681.245701356303,779.739055769263,0.87378640776699,0.00424757281553398,0.0339805825242718,0.954186893203884,0,1
621870,10,"06","TOWN",10,17,4150,256000,156000,1880000,66.7520711752203,40.6770433723999,490.210522693024,597.639637240643,0.747228915662651,0.00289156626506024,0.0674698795180723,0.900481927710843,0,1
621990,10,"06","URBAN",6,18,2108,152000,40000,496000,78.0271704839617,20.533465916832,254.614977368717,353.175613769511,0.623267326732673,0.0256166982922201,0.361005692599621,0.509013282732448,0.148019801980198,0.851980198019802
622050,10,"06","TOWN",6,18,1781,52000,57000,701000,31.5945592355342,34.6324976235664,425.918962002106,492.146018861206,0.799550814149354,0.0072992700729927,0.253790005614823,0.59292532285233,0,1
622170,10,"06","URBAN",4,18,2515,44000,120000,1476000,18.9316106433201,51.631665390873,635.069484307738,705.632760341932,0.90934393638171,0.00516898608349901,0.0556660039761431,0.819085487077535,0,1
622230,10,"06","URBAN",56,18,30528,2719000,876000,10333000,96.3792919525862,31.0512172675489,366.269666695871,493.700175916005,0.622963741460851,0.0797300838574423,0.267917976939203,0.397209119496855,0.0591500262743037,0.238537834997373
622410,10,"06","URBAN",17,18,9878,552000,2e+05,2379000,60.4704127259577,21.9095698282455,260.614333106981,342.994315661184,0.594006277209679,0.0386717959101033,0.280623608017817,0.580481878922859,0.036144578313253,0.567986230636833
622710,10,"06","URBAN",932,15,667273,11344000,21589000,253310000,18.3965143035918,35.0107851992456,410.79169942197,464.198998924807,0.617033683610907,0.0995589511339437,0.0883011900676335,0.733767138787273,0.116562982506109,0.865079674406752
622950,10,"06","RURAL",2,16,571,47000,31000,351000,89.0706510147132,58.7487272650236,665.187202258815,813.006580538552,0.989492119089317,0,0.00525394045534151,0.984238178633975,0,0
623040,10,"06","TOWN",1,15,239,9000,8000,88000,40.7490497253281,36.221377533625,398.435152869875,475.405580128828,0.774058577405858,0.0209205020920502,0.640167364016736,0.234309623430962,0,1
623340,10,"06","URBAN",29,15,19576,1026000,658000,7852000,56.7147838586172,36.3726391607896,434.039456976474,527.126879995883,0.834797711483449,0.0246730690641602,0.0981303637106661,0.844299141806293,0.0310073559460564,0.973896608091541
623430,10,"06","URBAN",9,16,6347,342000,233000,2804000,58.3083141020057,39.7246701338226,478.059978777848,576.092963013676,0.786818038473668,0.0267843075468725,0.0964235071687411,0.694343784465102,0,1
623610,10,"06","URBAN",29,18,23406,2061000,530000,6192000,95.2848090454129,24.5031289636433,286.270518005433,406.058456014489,0.501326146475017,0.0870716910193967,0.260232419037854,0.48641374006665,0,0.063911704312115
623940,10,"06","RURAL",14,18,2057,106000,39000,452000,55.7627842997603,20.5164961102892,237.780929278223,314.060209688273,0.498784637822071,0.00777831793874575,0.729703451628585,0.12688381137579,0,0.935342732134176
624090,10,"06","URBAN",26,16,9858,581000,391000,4514000,63.7764285725,42.9201094179819,495.502235071024,602.198773061505,0.758571718401298,0.0387502536011361,0.428788800973828,0.360012172854534,0.055893690403733,0.905457496449584
624390,10,"06","URBAN",1,15,490,4000,20000,258000,8.8335808474861,44.1679042374305,569.765964662854,622.767449747769,0.708163265306123,0.0183673469387755,0.0795918367346939,0.9,0,1
